,Title,URL
0,The Legend of Zelda: Breath of the Wild,/game/switch/the-legend-of-zelda-breath-of-the-wild
1,Super Mario Odyssey,/game/switch/super-mario-odyssey
2,Divinity: Original Sin II - Definitive Edition,/game/switch/divinity-original-sin-ii---definitive-edition
3,Undertale,/game/switch/undertale
4,Super Smash Bros. Ultimate,/game/switch/super-smash-bros-ultimate
5,Celeste,/game/switch/celeste
6,Bayonetta 2,/game/switch/bayonetta-2
7,Mario Kart 8 Deluxe,/game/switch/mario-kart-8-deluxe
8,INSIDE,/game/switch/inside
9,Retro City Rampage DX,/game/switch/retro-city-rampage-dx
10,Sonic Mania Plus,/game/switch/sonic-mania-plus
11,Dragon Quest XI S: Echoes of an Elusive Age - Definitive Edition,/game/switch/dragon-quest-xi-s-echoes-of-an-elusive-age---definitive-edition
12,SteamWorld Heist: Ultimate Edition,/game/switch/steamworld-heist-ultimate-edition
13,Shovel Knight: Treasure Trove,/game/switch/shovel-knight-treasure-trove
14,Bastion,/game/switch/bastion
15,Hollow Knight,/game/switch/hollow-knight
16,Bayonetta + Bayonetta 2,/game/switch/bayonetta-+-bayonetta-2
17,Ori and the Blind Forest: Definitive Edition,/game/switch/ori-and-the-blind-forest-definitive-edition
18,Dead Cells,/game/switch/dead-cells
19,Into the Breach,/game/switch/into-the-breach
20,Fire Emblem: Three Houses,/game/switch/fire-emblem-three-houses
21,Okami HD,/game/switch/okami-hd
22,Mark of the Ninja: Remastered,/game/switch/mark-of-the-ninja-remastered
23,TowerFall,/game/switch/towerfall
24,Nuclear Throne,/game/switch/nuclear-throne
25,FAR: Lone Sails,/game/switch/far-lone-sails
26,Dream Daddy: A Dad Dating Simulator,/game/switch/dream-daddy-a-dad-dating-simulator
27,Hyper Light Drifter,/game/switch/hyper-light-drifter
28,What Remains of Edith Finch,/game/switch/what-remains-of-edith-finch
29,Gone Home,/game/switch/gone-home
30,Super Mario Maker 2,/game/switch/super-mario-maker-2
31,Downwell,/game/switch/downwell
32,Diablo III: Eternal Collection,/game/switch/diablo-iii-eternal-collection
33,SteamWorld Dig 2,/game/switch/steamworld-dig-2
34,Ikaruga,/game/switch/ikaruga
35,Cave Story +,/game/switch/cave-story-+
36,Deemo,/game/switch/deemo
37,Dragon Ball FighterZ,/game/switch/dragon-ball-fighterz
38,Stardew Valley,/game/switch/stardew-valley
39,Guacamelee! 2,/game/switch/guacamelee!-2
40,Enter the Gungeon,/game/switch/enter-the-gungeon
41,Cuphead,/game/switch/cuphead
42,The Legend of Zelda: Link's Awakening,/game/switch/the-legend-of-zelda-links-awakening
43,Astral Chain,/game/switch/astral-chain
44,Trine 2: Complete Story,/game/switch/trine-2-complete-story
45,Severed,/game/switch/severed
46,Axiom Verge,/game/switch/axiom-verge
47,Katamari Damacy REROLL,/game/switch/katamari-damacy-reroll
48,Owlboy,/game/switch/owlboy
49,Super Mega Baseball 2: Ultimate Edition,/game/switch/super-mega-baseball-2-ultimate-edition
50,Velocity 2X,/game/switch/velocity-2x
51,Iconoclasts,/game/switch/iconoclasts
52,Rocket League,/game/switch/rocket-league
53,Crypt of the NecroDancer: Nintendo Switch Edition,/game/switch/crypt-of-the-necrodancer-nintendo-switch-edition
54,The Messenger,/game/switch/the-messenger
55,Donkey Kong Country: Tropical Freeze,/game/switch/donkey-kong-country-tropical-freeze
56,Star Wars Pinball,/game/switch/star-wars-pinball
57,Monster Boy and the Cursed Kingdom,/game/switch/monster-boy-and-the-cursed-kingdom
58,Transistor,/game/switch/transistor
59,Minecraft: Switch Edition,/game/switch/minecraft-switch-edition
60,Shantae and the Pirate's Curse,/game/switch/shantae-and-the-pirates-curse
61,Guacamelee! Super Turbo Championship Edition,/game/switch/guacamelee!-super-turbo-championship-edition
62,Assault Android Cactus+,/game/switch/assault-android-cactus+
63,Sid Meier's Civilization VI,/game/switch/sid-meiers-civilization-vi
64,Return of the Obra Dinn,/game/switch/return-of-the-obra-dinn
65,Warframe,/game/switch/warframe
66,Tangle Tower,/game/switch/tangle-tower
67,AI: The Somnium Files,/game/switch/ai-the-somnium-files
68,BlazBlue: Central Fiction - Special Edition,/game/switch/blazblue-central-fiction---special-edition
69,Sonic Mania,/game/switch/sonic-mania
70,Mini Metro,/game/switch/mini-metro
71,Cadence of Hyrule: Crypt of the NecroDancer Featuring The Legend of Zelda,/game/switch/cadence-of-hyrule-crypt-of-the-necrodancer-featuring-the-legend-of-zelda
72,Thumper,/game/switch/thumper
73,Luigi's Mansion 3,/game/switch/luigis-mansion-3
74,Slay the Spire,/game/switch/slay-the-spire
75,Night in the Woods,/game/switch/night-in-the-woods
76,The Witcher 3: Wild Hunt - Complete Edition,/game/switch/the-witcher-3-wild-hunt---complete-edition
77,Rolling Gunner,/game/switch/rolling-gunner
78,The Binding of Isaac: Afterbirth +,/game/switch/the-binding-of-isaac-afterbirth-+
79,"Cook, Serve, Delicious! 2!!",/game/switch/cook-serve-delicious!-2!!
80,Wilmot's Warehouse,/game/switch/wilmots-warehouse
81,Blaster Master Zero II,/game/switch/blaster-master-zero-ii
82,Dragon Quest Builders 2,/game/switch/dragon-quest-builders-2
83,West of Loathing,/game/switch/west-of-loathing
84,Final Fantasy XII: The Zodiac Age,/game/switch/final-fantasy-xii-the-zodiac-age
85,Mutant Mudds Collection,/game/switch/mutant-mudds-collection
86,NeuroVoider,/game/switch/neurovoider
87,Darkest Dungeon,/game/switch/darkest-dungeon
88,Steins;Gate Elite,/game/switch/steinsgate-elite
89,Final Fantasy X / X-2 HD Remaster,/game/switch/final-fantasy-x-x-2-hd-remaster
90,Mario + Rabbids: Kingdom Battle,/game/switch/mario-+-rabbids-kingdom-battle
91,Shantae: Half-Genie Hero - Ultimate Edition,/game/switch/shantae-half-genie-hero---ultimate-edition
92,Keep Talking and Nobody Explodes,/game/switch/keep-talking-and-nobody-explodes
93,Shovel Knight: Specter of Torment,/game/switch/shovel-knight-specter-of-torment
94,Valkyria Chronicles,/game/switch/valkyria-chronicles
95,Dust: An Elysian Tail,/game/switch/dust-an-elysian-tail
96,Disgaea 4 Complete+,/game/switch/disgaea-4-complete+
97,Toki Tori 2 +,/game/switch/toki-tori-2-+
98,Bayonetta,/game/switch/bayonetta
99,Rayman Legends: Definitive Edition,/game/switch/rayman-legends-definitive-edition
100,Mega Man X Legacy Collection,/game/switch/mega-man-x-legacy-collection
101,VA-11 Hall-A: Cyberpunk Bartender Action,/game/switch/va-11-hall-a-cyberpunk-bartender-action
102,The Elder Scrolls V: Skyrim,/game/switch/the-elder-scrolls-v-skyrim
103,Kingdom: Two Crowns,/game/switch/kingdom-two-crowns
104,Child of Light,/game/switch/child-of-light
105,Wargroove,/game/switch/wargroove
106,Lovers in a Dangerous Spacetime,/game/switch/lovers-in-a-dangerous-spacetime
107,DOOM 3,/game/switch/doom-3
108,SUPERHOT,/game/switch/superhot
109,"Snipperclips Plus: Cut It Out, Together!",/game/switch/snipperclips-plus-cut-it-out-together!
110,Mighty Switch Force! Collection,/game/switch/mighty-switch-force!-collection
111,Danmaku Unlimited 3,/game/switch/danmaku-unlimited-3
112,Baba Is You,/game/switch/baba-is-you
113,Ape Out,/game/switch/ape-out
114,ACA NeoGeo: Blazing Star,/game/switch/aca-neogeo-blazing-star
115,Sega Ages: OutRun,/game/switch/sega-ages-outrun
116,Super Meat Boy,/game/switch/super-meat-boy
117,World of Goo,/game/switch/world-of-goo
118,Grim Fandango Remastered,/game/switch/grim-fandango-remastered
119,Just Shapes &amp; Beats,/game/switch/just-shapes-beats
120,Lumines Remastered,/game/switch/lumines-remastered
121,Fortnite,/game/switch/fortnite
122,Tetris 99,/game/switch/tetris-99
123,Tales of Vesperia: Definitive Edition,/game/switch/tales-of-vesperia-definitive-edition
124,Mega Man Legacy Collection,/game/switch/mega-man-legacy-collection
125,Prison Architect: Nintendo Switch Edition,/game/switch/prison-architect-nintendo-switch-edition
126,Reventure,/game/switch/reventure
127,Duck Game,/game/switch/duck-game
128,Splatoon 2,/game/switch/splatoon-2
129,The Banner Saga 3,/game/switch/the-banner-saga-3
130,Killer Queen Black,/game/switch/killer-queen-black
131,Timespinner,/game/switch/timespinner
132,Octopath Traveler,/game/switch/octopath-traveler
133,OlliOlli: Switch Stance,/game/switch/olliolli-switch-stance
134,Moonlighter,/game/switch/moonlighter
135,Gunvolt Chronicles: Luminous Avenger iX,/game/switch/gunvolt-chronicles-luminous-avenger-ix
136,GRIS,/game/switch/gris
137,Collection of Mana,/game/switch/collection-of-mana
138,LIMBO,/game/switch/limbo
139,Xenoblade Chronicles 2,/game/switch/xenoblade-chronicles-2
140,Dark Souls Remastered,/game/switch/dark-souls-remastered
141,Sayonara Wild Hearts,/game/switch/sayonara-wild-hearts
142,Katana ZERO,/game/switch/katana-zero
143,Overcooked! 2: Surf 'n' Turf,/game/switch/overcooked!-2-surf-n-turf
144,Gorogoa,/game/switch/gorogoa
145,Splasher,/game/switch/splasher
146,Dynasty Warriors 8: Xtreme Legends - Definitive Edition,/game/switch/dynasty-warriors-8-xtreme-legends---definitive-edition
147,Flipping Death,/game/switch/flipping-death
148,Worms W.M.D,/game/switch/worms-wmd
149,Ni no Kuni: Wrath of the White Witch,/game/switch/ni-no-kuni-wrath-of-the-white-witch
150,Yoku's Island Express,/game/switch/yokus-island-express
151,80 DAYS,/game/switch/80-days
152,The Walking Dead: The Telltale Series - The Final Season Episode 4: Take Us Back,/game/switch/the-walking-dead-the-telltale-series---the-final-season-episode-4-take-us-back
153,Pinball FX3,/game/switch/pinball-fx3
154,Pokemon Shield,/game/switch/pokemon-shield
155,Pokemon Sword,/game/switch/pokemon-sword
156,Pokemon Sword / Shield Dual Pack,/game/switch/pokemon-sword-shield-dual-pack
157,Flat Heroes,/game/switch/flat-heroes
158,Horizon Chase Turbo,/game/switch/horizon-chase-turbo
159,Hotline Miami Collection,/game/switch/hotline-miami-collection
160,Sega Ages: Phantasy Star,/game/switch/sega-ages-phantasy-star
161,Mario + Rabbids: Kingdom Battle - Donkey Kong Adventure,/game/switch/mario-+-rabbids-kingdom-battle---donkey-kong-adventure
162,Valkyria Chronicles 4,/game/switch/valkyria-chronicles-4
163,NBA 2K19,/game/switch/nba-2k19
164,Sega Ages: Virtua Racing,/game/switch/sega-ages-virtua-racing
165,Final Fantasy VII,/game/switch/final-fantasy-vii
166,Terraria,/game/switch/terraria
167,Arcade Archives: Donkey Kong,/game/switch/arcade-archives-donkey-kong
168,Swords &amp; Soldiers II: Shawarmageddon,/game/switch/swords-soldiers-ii-shawarmageddon
169,Atelier Ryza: Ever Darkness &amp; the Secret Hideout,/game/switch/atelier-ryza-ever-darkness-the-secret-hideout
170,Salt and Sanctuary,/game/switch/salt-and-sanctuary
171,Ring Fit Adventure,/game/switch/ring-fit-adventure
172,Vectronom,/game/switch/vectronom
173,Slime-san,/game/switch/slime-san
174,South Park: The Stick of Truth,/game/switch/south-park-the-stick-of-truth
175,Crawl,/game/switch/crawl
176,Splatoon 2: Octo Expansion,/game/switch/splatoon-2-octo-expansion
177,Bloodstained: Curse of the Moon,/game/switch/bloodstained-curse-of-the-moon
178,Freedom Planet,/game/switch/freedom-planet
179,Ys VIII: Lacrimosa of DANA,/game/switch/ys-viii-lacrimosa-of-dana
180,Forgotton Anne,/game/switch/forgotton-anne
181,Thimbleweed Park,/game/switch/thimbleweed-park
182,Toki Tori,/game/switch/toki-tori
183,Lethal League Blaze,/game/switch/lethal-league-blaze
184,Pillars of Eternity: Complete Edition,/game/switch/pillars-of-eternity-complete-edition
185,Shantae: Half-Genie Hero,/game/switch/shantae-half-genie-hero
186,Victor Vran: Overkill Edition,/game/switch/victor-vran-overkill-edition
187,Unravel Two,/game/switch/unravel-two
188,Captain Toad: Treasure Tracker,/game/switch/captain-toad-treasure-tracker
189,RIVE: Ultimate Edition,/game/switch/rive-ultimate-edition
190,Azure Striker Gunvolt: Striker Pack,/game/switch/azure-striker-gunvolt-striker-pack
191,Dragon Quest Builders,/game/switch/dragon-quest-builders
192,Cytus Alpha,/game/switch/cytus-alpha
193,Disgaea 5 Complete,/game/switch/disgaea-5-complete
194,Oxenfree,/game/switch/oxenfree
195,Super One More Jump,/game/switch/super-one-more-jump
196,Teslagrad,/game/switch/teslagrad
197,The Lion's Song,/game/switch/the-lions-song
198,Overcooked! 2,/game/switch/overcooked!-2
199,Wandersong,/game/switch/wandersong
200,VOEZ,/game/switch/voez
201,R-Type Dimensions EX,/game/switch/r-type-dimensions-ex
202,WindJammers,/game/switch/windjammers
203,Torchlight II,/game/switch/torchlight-ii
204,The Infectious Madness of Doctor Dekker,/game/switch/the-infectious-madness-of-doctor-dekker
205,Puyo Puyo Tetris,/game/switch/puyo-puyo-tetris
206,Captain Toad: Treasure Tracker - Special Episode,/game/switch/captain-toad-treasure-tracker---special-episode
207,Resident Evil 4,/game/switch/resident-evil-4
208,Hand of Fate 2,/game/switch/hand-of-fate-2
209,Fast RMX,/game/switch/fast-rmx
210,Street Fighter: 30th Anniversary Collection,/game/switch/street-fighter-30th-anniversary-collection
211,Untitled Goose Game,/game/switch/untitled-goose-game
212,Phoenix Wright: Ace Attorney Trilogy,/game/switch/phoenix-wright-ace-attorney-trilogy
213,The Darkside Detective,/game/switch/the-darkside-detective
214,Songbird Symphony,/game/switch/songbird-symphony
215,Castlevania Anniversary Collection,/game/switch/castlevania-anniversary-collection
216,The Legend of Zelda: Breath of the Wild - The Champions' Ballad,/game/switch/the-legend-of-zelda-breath-of-the-wild---the-champions-ballad
217,Contra Anniversary Collection,/game/switch/contra-anniversary-collection
218,Battle Chef Brigade,/game/switch/battle-chef-brigade
219,The Red Strings Club,/game/switch/the-red-strings-club
220,Crash Team Racing: Nitro-Fueled,/game/switch/crash-team-racing-nitro-fueled
221,Rogue Legacy,/game/switch/rogue-legacy
222,ABZU,/game/switch/abzu
223,SteamWorld Quest: Hand of Gilgamech,/game/switch/steamworld-quest-hand-of-gilgamech
224,"Snipperclips - Cut it out, together!",/game/switch/snipperclips---cut-it-out-together!
225,Pinball FX3: Bethesda Pinball,/game/switch/pinball-fx3-bethesda-pinball
226,N++,/game/switch/n++
227,BoxBoy! + BoxGirl!,/game/switch/boxboy!-+-boxgirl!
228,The Banner Saga 1,/game/switch/the-banner-saga-1
229,New Super Mario Bros. U Deluxe,/game/switch/new-super-mario-bros-u-deluxe
230,Xenoblade Chronicles 2: Torna ~ The Golden Country,/game/switch/xenoblade-chronicles-2-torna-the-golden-country
231,South Park: The Fractured But Whole,/game/switch/south-park-the-fractured-but-whole
232,Final Fantasy VIII Remastered,/game/switch/final-fantasy-viii-remastered
233,The Final Station,/game/switch/the-final-station
234,The Bug Butcher,/game/switch/the-bug-butcher
235,OkunoKA,/game/switch/okunoka
236,The Banner Saga 2,/game/switch/the-banner-saga-2
237,The End Is Nigh,/game/switch/the-end-is-nigh
238,Ironcast,/game/switch/ironcast
239,Mega Man X Legacy Collection 1 + 2,/game/switch/mega-man-x-legacy-collection-1-+-2
240,Monster Hunter Generations Ultimate,/game/switch/monster-hunter-generations-ultimate
241,The Jackbox Party Pack 3,/game/switch/the-jackbox-party-pack-3
242,Ultimate Chicken Horse,/game/switch/ultimate-chicken-horse
243,ACA NeoGeo: The King of Fighters '98,/game/switch/aca-neogeo-the-king-of-fighters-98
244,Volgarr the Viking,/game/switch/volgarr-the-viking
245,Mega Man 11,/game/switch/mega-man-11
246,Wild Guns Reloaded,/game/switch/wild-guns-reloaded
247,PixelJunk Monsters 2,/game/switch/pixeljunk-monsters-2
248,The Walking Dead: The Telltale Series - The Final Season,/game/switch/the-walking-dead-the-telltale-series---the-final-season
249,Aggelos,/game/switch/aggelos
250,Road to Ballhalla,/game/switch/road-to-ballhalla
251,The Walking Dead: The Telltale Series - The Final Season Episode 3: Broken Toys,/game/switch/the-walking-dead-the-telltale-series---the-final-season-episode-3-broken-toys
252,FutureGrind,/game/switch/futuregrind
253,Resident Evil,/game/switch/resident-evil
254,Conduct TOGETHER!,/game/switch/conduct-together!
255,This War of Mine: Complete Edition,/game/switch/this-war-of-mine-complete-edition
256,Rogue Aces,/game/switch/rogue-aces
257,Trine 4: The Nightmare Prince,/game/switch/trine-4-the-nightmare-prince
258,Blossom Tales: The Sleeping King,/game/switch/blossom-tales-the-sleeping-king
259,"Pokemon: Let's Go, Eevee!",/game/switch/pokemon-lets-go-eevee!
260,Brothers: A Tale of Two Sons,/game/switch/brothers-a-tale-of-two-sons
261,Aaero: Complete Edition,/game/switch/aaero-complete-edition
262,Armello,/game/switch/armello
263,Heave Ho,/game/switch/heave-ho
264,Pac-Man Championship Edition 2 Plus,/game/switch/pac-man-championship-edition-2-plus
265,Knights of Pen and Paper +1 Deluxier Edition,/game/switch/knights-of-pen-and-paper-+1-deluxier-edition
266,Sega Ages - Lightening Force: Quest for the Darkstar,/game/switch/sega-ages---lightening-force-quest-for-the-darkstar
267,Battle Chasers: Nightwar,/game/switch/battle-chasers-nightwar
268,Sega Genesis Classics,/game/switch/sega-genesis-classics
269,VVVVVV,/game/switch/vvvvvv
270,Layers of Fear: Legacy,/game/switch/layers-of-fear-legacy
271,Minit,/game/switch/minit
272,Chess Ultra,/game/switch/chess-ultra
273,Blazing Beaks,/game/switch/blazing-beaks
274,Yooka-Laylee and the Impossible Lair,/game/switch/yooka-laylee-and-the-impossible-lair
275,Waking Violet,/game/switch/waking-violet
276,Tangledeep,/game/switch/tangledeep
277,Slayaway Camp: Butcher's Cut,/game/switch/slayaway-camp-butchers-cut
278,Detention,/game/switch/detention
279,GoNNER,/game/switch/gonner
280,Yoshi's Crafted World,/game/switch/yoshis-crafted-world
281,Valfaris,/game/switch/valfaris
282,Mega Man Legacy Collection + Mega Man Legacy Collection 2,/game/switch/mega-man-legacy-collection-+-mega-man-legacy-collection-2
283,Skies of Fury DX,/game/switch/skies-of-fury-dx
284,Little Nightmares: Complete Edition,/game/switch/little-nightmares-complete-edition
285,Arena of Valor,/game/switch/arena-of-valor
286,Pokken Tournament DX,/game/switch/pokken-tournament-dx
287,Subsurface Circular,/game/switch/subsurface-circular
288,Octahedron: Transfixed Edition,/game/switch/octahedron-transfixed-edition
289,Runbow,/game/switch/runbow
290,Nelly Cootalot: The Fowl Fleet,/game/switch/nelly-cootalot-the-fowl-fleet
291,Hellblade: Senua's Sacrifice,/game/switch/hellblade-senuas-sacrifice
292,Death Road to Canada,/game/switch/death-road-to-canada
293,"Pokemon: Let's Go, Pikachu!",/game/switch/pokemon-lets-go-pikachu!
294,Sparklite,/game/switch/sparklite
295,The Next Penelope,/game/switch/the-next-penelope
296,Streets of Red: Devil's Dare Deluxe,/game/switch/streets-of-red-devils-dare-deluxe
297,GunLord X,/game/switch/gunlord-x
298,Agent A: A Puzzle In Disguise,/game/switch/agent-a-a-puzzle-in-disguise
299,Blazing Chrome,/game/switch/blazing-chrome
300,Donut County,/game/switch/donut-county
301,Lucah: Born of a Dream,/game/switch/lucah-born-of-a-dream
302,The Ninja Saviors: Return of the Warriors,/game/switch/the-ninja-saviors-return-of-the-warriors
303,Crystal Crisis,/game/switch/crystal-crisis
304,Yu-Gi-Oh! Legacy of the Duelist: Link Evolution,/game/switch/yu-gi-oh!-legacy-of-the-duelist-link-evolution
305,Joe Dever's Lone Wolf,/game/switch/joe-devers-lone-wolf
306,FRAMED Collection,/game/switch/framed-collection
307,Bleed 2,/game/switch/bleed-2
308,Mortal Kombat 11,/game/switch/mortal-kombat-11
309,Outlast 2,/game/switch/outlast-2
310,DOOM,/game/switch/doom
311,Superbrothers: Sword &amp; Sworcery EP,/game/switch/superbrothers-sword-sworcery-ep
312,Steredenn: Binary Stars,/game/switch/steredenn-binary-stars
313,Cat Quest II,/game/switch/cat-quest-ii
314,Deru - The Art of Cooperation,/game/switch/deru---the-art-of-cooperation
315,Mindball Play,/game/switch/mindball-play
316,Warlock's Tower,/game/switch/warlocks-tower
317,L.A. Noire,/game/switch/la-noire
318,Wonder Boy: The Dragon's Trap,/game/switch/wonder-boy-the-dragons-trap
319,Wolfenstein II: The New Colossus,/game/switch/wolfenstein-ii-the-new-colossus
320,World of Final Fantasy Maxima,/game/switch/world-of-final-fantasy-maxima
321,The Gardens Between,/game/switch/the-gardens-between
322,GRID Autosport,/game/switch/grid-autosport
323,Northgard,/game/switch/northgard
324,BlazBlue: Cross Tag Battle,/game/switch/blazblue-cross-tag-battle
325,Spyro Reignited Trilogy,/game/switch/spyro-reignited-trilogy
326,Chasm,/game/switch/chasm
327,Mechstermination Force,/game/switch/mechstermination-force
328,Golf Story,/game/switch/golf-story
329,The Jackbox Party Pack 5,/game/switch/the-jackbox-party-pack-5
330,The Spectrum Retreat,/game/switch/the-spectrum-retreat
331,Skullgirls: 2nd Encore,/game/switch/skullgirls-2nd-encore
332,World End Syndrome,/game/switch/world-end-syndrome
333,TumbleSeed,/game/switch/tumbleseed
334,Fight'N Rage,/game/switch/fightn-rage
335,Golf Peaks,/game/switch/golf-peaks
336,Atelier Lulua: The Scion of Arland,/game/switch/atelier-lulua-the-scion-of-arland
337,Musynx,/game/switch/musynx
338,We. The Revolution,/game/switch/we-the-revolution
339,Blaster Master Zero,/game/switch/blaster-master-zero
340,Resident Evil: Revelations Collection,/game/switch/resident-evil-revelations-collection
341,CastleStorm,/game/switch/castlestorm
342,Forager,/game/switch/forager
343,Capcom Beat 'Em Up Bundle,/game/switch/capcom-beat-em-up-bundle
344,Shift Quantum,/game/switch/shift-quantum
345,The Warlock of Firetop Mountain: Goblin Scourge Edition!,/game/switch/the-warlock-of-firetop-mountain-goblin-scourge-edition!
346,Castle Crashers Remastered,/game/switch/castle-crashers-remastered
347,Dragon's Dogma: Dark Arisen,/game/switch/dragons-dogma-dark-arisen
348,Taiko no Tatsujin: Drum 'n' Fun!,/game/switch/taiko-no-tatsujin-drum-n-fun!
349,Cosmic Star Heroine,/game/switch/cosmic-star-heroine
350,My Friend Pedro,/game/switch/my-friend-pedro
351,Resident Evil: Revelations,/game/switch/resident-evil-revelations
352,LEGO City Undercover,/game/switch/lego-city-undercover
353,ATOMIK: RunGunJumpGun,/game/switch/atomik-rungunjumpgun
354,Never Give Up,/game/switch/never-give-up
355,The Legend of Zelda: Breath of the Wild - The Master Trials,/game/switch/the-legend-of-zelda-breath-of-the-wild---the-master-trials
356,Death Squared,/game/switch/death-squared
357,River City Girls,/game/switch/river-city-girls
358,Trials Rising,/game/switch/trials-rising
359,SNK 40th Anniversary Collection,/game/switch/snk-40th-anniversary-collection
360,Pic-a-Pix Deluxe,/game/switch/pic-a-pix-deluxe
361,My Memory of Us,/game/switch/my-memory-of-us
362,Hyrule Warriors: Definitive Edition,/game/switch/hyrule-warriors-definitive-edition
363,Crash Bandicoot N. Sane Trilogy,/game/switch/crash-bandicoot-n-sane-trilogy
364,EVERSPACE: Stellar Edition,/game/switch/everspace-stellar-edition
365,Don't Starve: Nintendo Switch Edition,/game/switch/dont-starve-nintendo-switch-edition
366,SpiritSphere DX,/game/switch/spiritsphere-dx
367,Debris Infinity,/game/switch/debris-infinity
368,Horizon Shift '81,/game/switch/horizon-shift-81
369,Picross S 3,/game/switch/picross-s-3
370,Graceful Explosion Machine,/game/switch/graceful-explosion-machine
371,Puzzle Quest: The Legend Returns,/game/switch/puzzle-quest-the-legend-returns
372,Tiny Barbarian DX,/game/switch/tiny-barbarian-dx
373,Pawarumi,/game/switch/pawarumi
374,Nintendo Labo: Toycon 01 Variety Kit,/game/switch/nintendo-labo-toycon-01-variety-kit
375,Dandy Dungeon: Legend of Brave Yamada,/game/switch/dandy-dungeon-legend-of-brave-yamada
376,1979 Revolution: Black Friday,/game/switch/1979-revolution-black-friday
377,Flashback,/game/switch/flashback
378,Pinstripe,/game/switch/pinstripe
379,Bomb Chicken,/game/switch/bomb-chicken
380,Ittle Dew 2+,/game/switch/ittle-dew-2+
381,The Adventure Pals,/game/switch/the-adventure-pals
382,Super Tennis Blast,/game/switch/super-tennis-blast
383,Kero Blaster,/game/switch/kero-blaster
384,Flinthook,/game/switch/flinthook
385,Sega Ages: Sonic the Hedgehog,/game/switch/sega-ages-sonic-the-hedgehog
386,Darksiders II: Deathinitive Edition,/game/switch/darksiders-ii-deathinitive-edition
387,Lumo,/game/switch/lumo
388,ARMS,/game/switch/arms
389,20XX,/game/switch/20xx
390,Human Resource Machine,/game/switch/human-resource-machine
391,Outlast: Bundle of Terror,/game/switch/outlast-bundle-of-terror
392,Super Hydorah,/game/switch/super-hydorah
393,Cursed Castilla,/game/switch/cursed-castilla
394,Death Mark,/game/switch/death-mark
395,Vaporum,/game/switch/vaporum
396,The Jackbox Party Pack 4,/game/switch/the-jackbox-party-pack-4
397,Reigns: Kings &amp; Queens,/game/switch/reigns-kings-queens
398,Valiant Hearts: The Great War,/game/switch/valiant-hearts-the-great-war
399,7 Billion Humans,/game/switch/7-billion-humans
400,Mega Man Legacy Collection 2,/game/switch/mega-man-legacy-collection-2
401,Overcooked!: Special Edition,/game/switch/overcooked!-special-edition
402,Digimon Story Cyber Sleuth: Complete Edition,/game/switch/digimon-story-cyber-sleuth-complete-edition
403,Strikey Sisters,/game/switch/strikey-sisters
